number;accumulated errors;
234752;0,142427;
234753;0,142431;
234761;0,14243;
234762;0,142434;
234763;0,142437;
234771;0,142437;
234772;0,14244;
234773;0,142444;
234781;0,142443;
234782;0,142447;
234790;0,142446;
234791;0,14245;
234799;0,142449;
234800;0,142453;
234808;0,142453;
234809;0,142456;
234817;0,142456;
234825;0,142455;
234826;0,142459;
234833;0,142459;
234834;0,142462;
234841;0,142462;
234842;0,142466;
234849;0,142466;
234850;0,14247;
234857;0,14247;
234864;0,14247;
234865;0,142473;
234871;0,142474;
234872;0,142478;
234879;0,142478;
234886;0,142478;
234893;0,142478;
234900;0,142478;
234906;0,142478;
234907;0,142482;
234913;0,142483;
234914;0,142486;
234920;0,142487;
234926;0,142487;
234927;0,142491;
234933;0,142492;
234939;0,142492;
234945;0,142493;
234951;0,142494;
234952;0,142497;
234957;0,142498;
234958;0,142502;
234963;0,142503;
234964;0,142507;
234969;0,142508;
234975;0,142509;
234981;0,142509;
234987;0,14251;
234992;0,142511;
234998;0,142512;
235003;0,142513;
235004;0,142517;
235009;0,142518;
235014;0,142519;
235020;0,14252;
235025;0,142521;
235030;0,142522;
235035;0,142523;
235036;0,142527;
235041;0,142528;
235046;0,14253;
235051;0,142531;
235056;0,142532;
235061;0,142533;
235066;0,142534;
235071;0,142536;
235076;0,142537;
235080;0,142539;
235085;0,14254;
235090;0,142541;
235095;0,142542;
235099;0,142544;
235104;0,142545;
235109;0,142547;
235113;0,142548;
235118;0,14255;
235122;0,142552;
235127;0,142553;
235131;0,142555;
235136;0,142556;
235140;0,142558;
235144;0,142559;
235149;0,142561;
235153;0,142563;
235157;0,142564;
235162;0,142566;
235166;0,142567;
235170;0,142569;
235174;0,142571;
235178;0,142573;
235183;0,142574;
235187;0,142576;
235191;0,142578;
235195;0,14258;
235199;0,142581;
235203;0,142583;
235207;0,142585;
235211;0,142587;
235215;0,142589;
235219;0,142591;
235223;0,142592;
235234;0,14259;
235238;0,142592;
235242;0,142594;
235246;0,142595;
235253;0,142595;
235257;0,142597;
235261;0,142599;
235268;0,142599;
235272;0,142601;
235279;0,142601;
235283;0,142603;
235286;0,142605;
235290;0,142607;
235297;0,142607;
235301;0,142609;
235304;0,142611;
235308;0,142613;
235311;0,142616;
235315;0,142617;
235318;0,14262;
235322;0,142622;
235325;0,142624;
235332;0,142624;
235339;0,142624;
235342;0,142626;
235349;0,142626;
235352;0,142629;
235359;0,142629;
235362;0,142631;
235369;0,142631;
235372;0,142634;
235375;0,142636;
235382;0,142636;
235385;0,142639;
235388;0,142641;
235398;0,142639;
235401;0,142642;
235404;0,142644;
235407;0,142647;
235420;0,142643;
235423;0,142645;
235426;0,142648;
235429;0,14265;
235432;0,142653;
235435;0,142655;
235438;0,142658;
235441;0,14266;
235444;0,142662;
235447;0,142665;
235450;0,142667;
235453;0,14267;
235456;0,142672;
235459;0,142675;
235462;0,142677;
235465;0,142679;
235468;0,142682;
235471;0,142684;
235474;0,142687;
235477;0,142689;
235480;0,142692;
235483;0,142694;
235497;0,14269;
235500;0,142692;
235503;0,142695;
235506;0,142697;
235514;0,142696;
235517;0,142699;
235520;0,142701;
235523;0,142704;
235528;0,142705;
235531;0,142707;
235534;0,14271;
235542;0,142709;
235545;0,142712;
235553;0,142711;
235556;0,142713;
235561;0,142715;
235564;0,142717;
235569;0,142718;
235572;0,142721;
235577;0,142722;
235580;0,142724;
235585;0,142726;
235588;0,142728;
235593;0,142729;
235596;0,142732;
235601;0,142733;
235606;0,142734;
235609;0,142736;
235614;0,142738;
235619;0,142739;
235624;0,14274;
235627;0,142743;
235632;0,142744;
235637;0,142745;
235642;0,142746;
235647;0,142747;
235652;0,142749;
235657;0,14275;
235662;0,142751;
235667;0,142752;
235672;0,142753;
235674;0,142757;
235679;0,142758;
235684;0,142759;
235689;0,14276;
235696;0,14276;
235701;0,142761;
235708;0,142761;
235713;0,142763;
235715;0,142766;
235720;0,142767;
235727;0,142767;
235734;0,142767;
235741;0,142767;
235748;0,142767;
235755;0,142767;
235757;0,14277;
235762;0,142771;
235764;0,142774;
235771;0,142774;
235773;0,142777;
235780;0,142777;
235782;0,14278;
235789;0,14278;
235791;0,142783;
235798;0,142783;
235800;0,142786;
235809;0,142785;
235811;0,142788;
235820;0,142787;
235822;0,14279;
235831;0,142789;
235833;0,142792;
235835;0,142795;
235846;0,142792;
235848;0,142795;
235850;0,142798;
235861;0,142796;
235863;0,142799;
235865;0,142802;
235867;0,142805;
235880;0,142801;
235882;0,142804;
235884;0,142807;
235886;0,142811;
235888;0,142814;
235907;0,142806;
235909;0,142809;
235911;0,142812;
235913;0,142815;
235915;0,142818;
235917;0,142821;
235919;0,142824;
235921;0,142827;
235923;0,14283;
235925;0,142834;
235971;0,14281;
235973;0,142813;
235975;0,142816;
235977;0,142819;
235979;0,142822;
235981;0,142825;
235983;0,142828;
235985;0,142831;
235987;0,142834;
235989;0,142837;
236008;0,14283;
236010;0,142833;
236012;0,142836;
236014;0,142839;
236016;0,142842;
236029;0,142838;
236031;0,142841;
236033;0,142844;
236035;0,142847;
236046;0,142845;
236048;0,142848;
236050;0,142851;
236061;0,142849;
236063;0,142852;
236065;0,142855;
236074;0,142854;
236076;0,142857;
236085;0,142855;
236087;0,142858;
236096;0,142857;
236098;0,14286;
236105;0,14286;
236107;0,142863;
236114;0,142863;
236116;0,142866;
236123;0,142866;
236125;0,142869;
236132;0,142869;
236134;0,142872;
236139;0,142873;
236141;0,142877;
236148;0,142877;
236155;0,142877;
236162;0,142877;
236164;0,14288;
236169;0,142881;
236176;0,142881;
236183;0,142881;
236188;0,142882;
236190;0,142885;
236195;0,142886;
236200;0,142887;
236202;0,14289;
236207;0,142892;
236212;0,142893;
236217;0,142894;
236219;0,142897;
236224;0,142898;
236229;0,142899;
236234;0,142901;
236239;0,142902;
236244;0,142903;
236249;0,142904;
236254;0,142906;
236259;0,142907;
236264;0,142908;
236269;0,142909;
236274;0,14291;
236277;0,142913;
236282;0,142914;
236287;0,142915;
236292;0,142916;
236295;0,142919;
236300;0,14292;
236305;0,142921;
236308;0,142924;
236313;0,142925;
236316;0,142927;
236321;0,142928;
236324;0,142931;
236329;0,142932;
236332;0,142935;
236337;0,142936;
236340;0,142938;
236348;0,142938;
236351;0,14294;
236359;0,142939;
236362;0,142942;
236370;0,142941;
236373;0,142944;
236376;0,142946;
236384;0,142945;
236387;0,142948;
236390;0,14295;
236393;0,142953;
236401;0,142952;
236404;0,142954;
236407;0,142957;
236410;0,142959;
236413;0,142962;
236416;0,142964;
236433;0,142958;
236436;0,14296;
236439;0,142963;
236442;0,142965;
236445;0,142968;
236448;0,14297;
236451;0,142973;
236454;0,142975;
236457;0,142977;
236460;0,14298;
236463;0,142982;
236479;0,142977;
236482;0,142979;
236485;0,142982;
236488;0,142984;
236491;0,142986;
236494;0,142989;
236504;0,142987;
236507;0,142989;
236510;0,142992;
236520;0,14299;
236523;0,142992;
236526;0,142995;
236533;0,142995;
236536;0,142997;
236543;0,142997;
236546;0,143;
236553;0,143;
236556;0,143002;
236563;0,143002;
236566;0,143004;
236570;0,143006;
236573;0,143009;
236580;0,143009;
236587;0,143009;
236594;0,143009;
236601;0,143009;
236608;0,143009;
236612;0,14301;
236615;0,143013;
236619;0,143015;
236626;0,143015;
236630;0,143017;
236637;0,143017;
236641;0,143018;
236645;0,14302;
236648;0,143023;
236652;0,143024;
236656;0,143026;
236660;0,143028;
236667;0,143028;
236671;0,14303;
236675;0,143032;
236679;0,143033;
236683;0,143035;
236687;0,143037;
236691;0,143039;
236695;0,143041;
236699;0,143042;
236703;0,143044;
236707;0,143046;
236711;0,143048;
236715;0,14305;
236719;0,143051;
236723;0,143053;
236727;0,143055;
236731;0,143057;
236736;0,143058;
236740;0,14306;
236744;0,143062;
236748;0,143064;
236753;0,143065;
236757;0,143067;
236761;0,143068;
236766;0,14307;
236770;0,143071;
236775;0,143073;
236779;0,143074;
236783;0,143076;
236784;0,14308;
236788;0,143082;
236793;0,143083;
236797;0,143085;
236802;0,143086;
236806;0,143088;
236811;0,143089;
236816;0,14309;
236821;0,143091;
236825;0,143093;
236830;0,143094;
236835;0,143095;
236840;0,143097;
236845;0,143098;
236850;0,143099;
236855;0,1431;
236860;0,143101;
236865;0,143103;
236870;0,143104;
236875;0,143105;
236876;0,143109;
236881;0,14311;
236886;0,143111;
236891;0,143112;
236892;0,143116;
236897;0,143117;
236902;0,143118;
236908;0,143119;
236913;0,14312;
236919;0,143121;
236925;0,143121;
236930;0,143122;
236931;0,143126;
236936;0,143127;
236942;0,143128;
236948;0,143128;
236954;0,143129;
236960;0,14313;
236966;0,14313;
236972;0,143131;
236973;0,143134;
236979;0,143135;
236985;0,143136;
236992;0,143136;
236998;0,143136;
236999;0,14314;
237005;0,14314;
237012;0,14314;
237018;0,143141;
237019;0,143145;
237025;0,143145;
237026;0,143149;
237033;0,143149;
237040;0,143149;
237047;0,143149;
237048;0,143152;
237055;0,143152;
237062;0,143152;
237063;0,143156;
237070;0,143156;
237071;0,14316;
237078;0,14316;
237079;0,143163;
237086;0,143163;
237087;0,143167;
237094;0,143167;
237095;0,14317;
237103;0,14317;
237104;0,143173;
237112;0,143173;
237113;0,143176;
237121;0,143176;
237122;0,143179;
237130;0,143179;
237131;0,143182;
237139;0,143182;
237140;0,143185;
237149;0,143184;
237150;0,143188;
237159;0,143187;
237160;0,14319;
237169;0,143189;
237170;0,143193;
237171;0,143196;
237180;0,143195;
237181;0,143199;
237182;0,143202;
237191;0,143201;
237192;0,143205;
237193;0,143208;
237203;0,143206;
237204;0,14321;
237205;0,143214;
237215;0,143212;
237216;0,143215;
237217;0,143219;
237228;0,143217;
237229;0,14322;
237230;0,143224;
237242;0,143221;
237243;0,143224;
237244;0,143228;
237257;0,143224;
237258;0,143228;
237259;0,143232;
237273;0,143227;
237274;0,143231;
237275;0,143235;
237290;0,14323;
237291;0,143233;
237292;0,143237;
237293;0,143241;
237310;0,143235;
237311;0,143238;
237312;0,143242;
237313;0,143245;
237332;0,143238;
237333;0,143242;
237334;0,143245;
237335;0,143249;
237336;0,143253;
237337;0,143256;
237360;0,143247;
237361;0,14325;
237362;0,143254;
237363;0,143257;
237364;0,143261;
237365;0,143265;
237366;0,143268;
237399;0,143252;
237400;0,143256;
237401;0,14326;
237402;0,143263;
237403;0,143267;
237404;0,143271;
237405;0,143274;
237406;0,143278;
237407;0,143281;
237408;0,143285;
237409;0,143289;
237410;0,143292;
237411;0,143296;
237412;0,143299;
237500;0,143251;
237501;0,143254;
237502;0,143258;
237503;0,143261;
237504;0,143265;
237505;0,143269;
237506;0,143272;
237507;0,143276;
237508;0,143279;
237509;0,143283;
237510;0,143287;
237511;0,14329;
237512;0,143294;
237546;0,143278;
237547;0,143281;
237548;0,143285;
237549;0,143288;
237550;0,143292;
237551;0,143296;
237552;0,143299;
237575;0,143289;
237576;0,143293;
237577;0,143297;
237578;0,1433;
237579;0,143304;
237598;0,143297;
237599;0,1433;
237600;0,143304;
237601;0,143307;
237602;0,143311;
237618;0,143306;
237619;0,143309;
237620;0,143313;
237621;0,143316;
237636;0,143312;
237637;0,143315;
237638;0,143319;
237639;0,143322;
237652;0,143319;
237653;0,143322;
237654;0,143326;
237655;0,14333;
237667;0,143327;
237668;0,14333;
237669;0,143334;
237670;0,143337;
237681;0,143335;
237682;0,143339;
237683;0,143342;
237694;0,14334;
237695;0,143343;
237696;0,143347;
237707;0,143345;
237708;0,143348;
237709;0,143352;
237719;0,14335;
237720;0,143354;
237730;0,143352;
237731;0,143355;
237732;0,143359;
237741;0,143358;
237742;0,143361;
237752;0,143359;
237753;0,143363;
237762;0,143362;
237763;0,143365;
237772;0,143364;
237773;0,143368;
237781;0,143367;
237782;0,143371;
237790;0,14337;
237791;0,143374;
237799;0,143373;
237800;0,143377;
237808;0,143376;
237809;0,14338;
237817;0,143379;
237818;0,143383;
237825;0,143383;
237826;0,143386;
237833;0,143386;
237834;0,14339;
237841;0,14339;
237842;0,143394;
237849;0,143393;
237850;0,143397;
237857;0,143397;
237864;0,143397;
237865;0,143401;
237872;0,143401;
237879;0,143401;
237880;0,143404;
237886;0,143405;
237887;0,143408;
237893;0,143409;
237894;0,143413;
237900;0,143413;
237901;0,143417;
237907;0,143417;
237908;0,143421;
237914;0,143422;
237920;0,143422;
237921;0,143426;
237927;0,143426;
237933;0,143427;
237934;0,143431;
237940;0,143431;
237946;0,143432;
237952;0,143432;
237953;0,143436;
237958;0,143437;
237959;0,143441;
237964;0,143442;
237965;0,143445;
237970;0,143447;
237971;0,14345;
237976;0,143451;
237977;0,143455;
237982;0,143456;
237988;0,143457;
237994;0,143457;
237999;0,143459;
238005;0,143459;
238010;0,14346;
238011;0,143464;
238016;0,143465;
238021;0,143466;
238027;0,143467;
238032;0,143468;
238037;0,143469;
238042;0,14347;
238043;0,143474;
238048;0,143475;
238053;0,143476;
238058;0,143478;
238063;0,143479;
238068;0,14348;
238073;0,143481;
238078;0,143482;
238083;0,143484;
238088;0,143485;
238092;0,143487;
238093;0,14349;
238097;0,143492;
238102;0,143493;
238107;0,143494;
238111;0,143496;
238116;0,143497;
238121;0,143498;
238125;0,1435;
238130;0,143501;
238134;0,143503;
238139;0,143504;
238143;0,143506;
238148;0,143507;
238152;0,143509;
238161;0,143508;
238165;0,14351;
238169;0,143512;
238174;0,143513;
238178;0,143515;
238182;0,143516;
238186;0,143518;
238191;0,143519;
238195;0,143521;
238199;0,143523;
238203;0,143525;
238207;0,143526;
238211;0,143528;
238215;0,14353;
238219;0,143532;
238223;0,143534;
238227;0,143535;
238231;0,143537;
238235;0,143539;
238239;0,143541;
238243;0,143543;
238247;0,143544;
238251;0,143546;
238254;0,143548;
238258;0,14355;
238262;0,143552;
238266;0,143554;
238270;0,143556;
238273;0,143558;
238277;0,14356;
238281;0,143562;
238288;0,143562;
238292;0,143563;
238299;0,143563;
238303;0,143565;
238306;0,143568;
238310;0,143569;
238317;0,143569;
238321;0,143571;
238324;0,143573;
238328;0,143575;
238331;0,143578;
238335;0,143579;
238338;0,143582;
238342;0,143584;
238345;0,143586;
238352;0,143586;
238355;0,143588;
238359;0,14359;
238362;0,143593;
238369;0,143592;
238372;0,143595;
238379;0,143595;
238382;0,143597;
238389;0,143597;
238392;0,1436;
238395;0,143602;
238402;0,143602;
238405;0,143604;
238408;0,143607;
238415;0,143607;
238418;0,143609;
238421;0,143612;
238424;0,143614;
238427;0,143616;
238437;0,143614;
238440;0,143617;
238443;0,143619;
238446;0,143622;
238449;0,143624;
238452;0,143626;
238455;0,143629;
238500;0,143606;
238503;0,143608;
238506;0,143611;
238509;0,143613;
238512;0,143615;
238515;0,143618;
238518;0,14362;
238529;0,143618;
238532;0,14362;
238535;0,143623;
238538;0,143625;
238546;0,143624;
238549;0,143627;
238552;0,143629;
238560;0,143628;
238563;0,143631;
238566;0,143633;
238571;0,143634;
238574;0,143637;
238577;0,143639;
238582;0,14364;
238585;0,143643;
238590;0,143644;
238593;0,143646;
238601;0,143646;
238604;0,143648;
238609;0,143649;
238612;0,143652;
238617;0,143653;
238622;0,143654;
238625;0,143656;
238630;0,143658;
238633;0,14366;
238638;0,143661;
238643;0,143662;
238648;0,143663;
238651;0,143666;
238656;0,143667;
238661;0,143668;
238666;0,143669;
238671;0,143671;
238674;0,143673;
238676;0,143676;
238679;0,143678;
238681;0,143681;
238684;0,143684;
238686;0,143687;
238689;0,143689;
238691;0,143692;
238696;0,143693;
238701;0,143694;
238706;0,143696;
238711;0,143697;
238716;0,143698;
238718;0,143701;
238723;0,143702;
238728;0,143703;
238733;0,143704;
238735;0,143707;
238740;0,143709;
238747;0,143709;
238752;0,14371;
238754;0,143713;
238759;0,143714;
238766;0,143714;
238773;0,143714;
238780;0,143714;
238787;0,143714;
238789;0,143717;
238794;0,143718;
238796;0,143721;
238803;0,143721;
238805;0,143724;
238810;0,143725;
238812;0,143728;
238819;0,143728;
238821;0,143731;
238828;0,143731;
238830;0,143734;
238832;0,143737;
238839;0,143737;
238841;0,14374;
238848;0,14374;
238850;0,143743;
238852;0,143746;
238859;0,143746;
238861;0,143749;
238863;0,143752;
238872;0,143751;
238874;0,143754;
238876;0,143757;
238885;0,143755;
238887;0,143758;
238889;0,143761;
238891;0,143764;
238900;0,143763;
238902;0,143766;
238904;0,143769;
238906;0,143772;
238919;0,143768;
238921;0,143771;
238923;0,143774;
238925;0,143777;
238927;0,14378;
238944;0,143774;
238946;0,143777;
238948;0,14378;
238950;0,143783;
238952;0,143786;
238954;0,143789;
238956;0,143792;
238958;0,143795;
238960;0,143798;
239026;0,143763;
239028;0,143766;
239030;0,143769;
239032;0,143772;
239034;0,143775;
239036;0,143778;
239038;0,14378;
239040;0,143783;
239057;0,143777;
239059;0,14378;
239061;0,143783;
239063;0,143786;
239065;0,143789;
239078;0,143786;
239080;0,143789;
239082;0,143792;
239084;0,143795;
239095;0,143792;
239097;0,143795;
239099;0,143798;
239110;0,143796;
239112;0,143799;
239114;0,143802;
239123;0,1438;
239125;0,143803;
239134;0,143802;
239136;0,143805;
239145;0,143804;
239147;0,143807;
239154;0,143807;
239156;0,14381;
239163;0,14381;
239165;0,143813;
239172;0,143813;
239174;0,143816;
239181;0,143816;
239183;0,143819;
239190;0,143819;
239197;0,143819;
239199;0,143822;
239204;0,143823;
239206;0,143826;
239211;0,143827;
239213;0,14383;
239218;0,143831;
239220;0,143834;
239225;0,143835;
239227;0,143838;
239232;0,143839;
239234;0,143842;
239239;0,143844;
239244;0,143845;
239246;0,143848;
239251;0,143849;
239256;0,14385;
239258;0,143853;
239263;0,143854;
239268;0,143855;
239270;0,143858;
239275;0,14386;
239280;0,143861;
239285;0,143862;
239290;0,143863;
239295;0,143864;
239300;0,143865;
239305;0,143867;
239310;0,143868;
239315;0,143869;
239320;0,14387;
239325;0,143871;
239330;0,143872;
239335;0,143874;
239338;0,143876;
239343;0,143877;
239348;0,143878;
239356;0,143878;
239361;0,143879;
239364;0,143881;
239369;0,143882;
239377;0,143882;
239382;0,143883;
239385;0,143885;
239393;0,143885;
239396;0,143887;
239401;0,143888;
239404;0,143891;
239409;0,143892;
239412;0,143894;
239415;0,143897;
239420;0,143898;
239423;0,1439;
239426;0,143903;
239434;0,143902;
239437;0,143904;
239440;0,143907;
239448;0,143906;
239451;0,143908;
239454;0,143911;
239457;0,143913;
239465;0,143912;
239468;0,143915;
239471;0,143917;
239474;0,14392;
239477;0,143922;
239480;0,143924;
239500;0,143916;
239503;0,143919;
239506;0,143921;
239509;0,143924;
239512;0,143926;
239515;0,143928;
239518;0,143931;
239521;0,143933;
239524;0,143935;
239543;0,143928;
239546;0,143931;
239549;0,143933;
239552;0,143935;
239555;0,143938;
239558;0,14394;
239568;0,143938;
239571;0,143941;
239574;0,143943;
239577;0,143945;
239584;0,143945;
239587;0,143948;
239590;0,14395;
239597;0,14395;
239600;0,143952;
239603;0,143955;
239610;0,143955;
239613;0,143957;
239620;0,143957;
239623;0,143959;
239630;0,143959;
239633;0,143962;
239637;0,143964;
239640;0,143966;
239644;0,143968;
239647;0,14397;
239654;0,14397;
239661;0,14397;
239668;0,14397;
239675;0,14397;
239679;0,143972;
239682;0,143974;
239686;0,143976;
239693;0,143976;
239697;0,143978;
239700;0,14398;
239704;0,143982;
239708;0,143984;
239711;0,143986;
239715;0,143988;
239719;0,143989;
239723;0,143991;
239726;0,143994;
239730;0,143995;
239734;0,143997;
239738;0,143999;
239742;0,144001;
239749;0,144001;
239753;0,144002;
239757;0,144004;
239761;0,144006;
239765;0,144008;
239769;0,144009;
239773;0,144011;
239777;0,144013;
239781;0,144015;
239785;0,144017;
239789;0,144018;
239793;0,14402;
239797;0,144022;
239802;0,144023;
239806;0,144025;
239810;0,144027;
239814;0,144028;
239818;0,14403;
239823;0,144031;
239827;0,144033;
239831;0,144035;
239836;0,144036;
239840;0,144038;
239844;0,144039;
239849;0,144041;
239853;0,144042;
239858;0,144044;
239862;0,144045;
239867;0,144046;
239871;0,144048;
239876;0,144049;
239880;0,144051;
239885;0,144052;
239890;0,144054;
239894;0,144055;
239895;0,144059;
239899;0,144061;
239904;0,144062;
239909;0,144063;
239914;0,144064;
239919;0,144065;
239924;0,144066;
239929;0,144068;
239934;0,144069;
239939;0,14407;
239944;0,144071;
239949;0,144072;
239954;0,144073;
239959;0,144075;
239964;0,144076;
239965;0,144079;
239970;0,144081;
239975;0,144082;
239981;0,144082;
239986;0,144083;
239992;0,144084;
239997;0,144085;
240003;0,144086;
240008;0,144087;
240009;0,14409;
240014;0,144092;
240020;0,144092;
240026;0,144093;
240032;0,144093;
240038;0,144094;
240044;0,144094;
240050;0,144095;
240056;0,144096;
240057;0,144099;
240063;0,1441;
240069;0,1441;
240075;0,144101;
240076;0,144104;
240082;0,144105;
240089;0,144105;
240095;0,144105;
240096;0,144109;
240102;0,14411;
240103;0,144113;
240109;0,144114;
240110;0,144117;
240116;0,144118;
240117;0,144121;
240123;0,144122;
240124;0,144126;
240131;0,144125;
240138;0,144125;
240139;0,144129;
240146;0,144129;
240153;0,144129;
240154;0,144133;
240161;0,144132;
240162;0,144136;
240169;0,144136;
240170;0,14414;
240177;0,14414;
240178;0,144143;
240186;0,144142;
240194;0,144142;
240195;0,144145;
240203;0,144145;
240204;0,144148;
240212;0,144148;
240213;0,144151;
240221;0,144151;
240222;0,144154;
240230;0,144154;
240231;0,144157;
240232;0,144161;
240240;0,14416;
240241;0,144164;
240250;0,144162;
240251;0,144166;
240260;0,144165;
240261;0,144168;
240262;0,144172;
240271;0,144171;
240272;0,144174;
240273;0,144178;
240282;0,144176;
240283;0,14418;
240284;0,144184;
240294;0,144182;
240295;0,144185;
240296;0,144189;
240306;0,144187;
240307;0,144191;
240308;0,144194;
240319;0,144192;
240320;0,144195;
240321;0,144199;
240332;0,144196;
240333;0,1442;
240334;0,144203;
240347;0,1442;
240348;0,144203;
240349;0,144207;
240362;0,144203;
240363;0,144207;
240364;0,14421;
240365;0,144214;
240379;0,14421;
240380;0,144213;
240381;0,144217;
240382;0,14422;
240397;0,144216;
240398;0,144219;
240399;0,144223;
240400;0,144226;
240417;0,14422;
240418;0,144224;
240419;0,144227;
240420;0,144231;
240421;0,144234;
240422;0,144238;
240442;0,14423;
240443;0,144234;
240444;0,144237;
240445;0,144241;
240446;0,144244;
240447;0,144248;
240472;0,144237;
240473;0,144241;
240474;0,144244;
240475;0,144248;
240476;0,144251;
240477;0,144255;
240478;0,144259;
240479;0,144262;
240480;0,144266;
240523;0,144244;
240524;0,144248;
240525;0,144251;
240526;0,144255;
240527;0,144258;
240528;0,144262;
240529;0,144265;
240530;0,144269;
240531;0,144272;
240532;0,144276;
240533;0,14428;
240534;0,144283;
240535;0,144287;
240536;0,14429;
240537;0,144294;
240538;0,144297;
240539;0,144301;
240540;0,144304;
240541;0,144308;
240542;0,144312;
240543;0,144315;
240544;0,144319;
240545;0,144322;
240546;0,144326;
240547;0,144329;
240548;0,144333;
240549;0,144336;
240550;0,14434;
240551;0,144344;
240552;0,144347;
240553;0,144351;
240554;0,144354;
240555;0,144358;
240556;0,144361;
240557;0,144365;
240558;0,144369;
240559;0,144372;
240560;0,144376;
240561;0,144379;
240562;0,144383;
240563;0,144386;
240564;0,14439;
240565;0,144393;
240566;0,144397;
240567;0,144401;
240568;0,144404;
240569;0,144408;
240570;0,144411;
240571;0,144415;
240572;0,144418;
240573;0,144422;
240574;0,144425;
240575;0,144429;
240576;0,144433;
240577;0,144436;
240578;0,14444;
240579;0,144443;
240580;0,144447;
240581;0,14445;
240582;0,144454;
240583;0,144457;
240584;0,144461;
240585;0,144465;
240586;0,144468;
240587;0,144472;
240588;0,144475;
240589;0,144479;
240590;0,144482;
240591;0,144486;
240592;0,144489;
240593;0,144493;
240594;0,144497;
240595;0,1445;
240596;0,144504;
240597;0,144507;
240640;0,144486;
240641;0,144489;
240642;0,144493;
240643;0,144496;
240644;0,1445;
240645;0,144503;
240646;0,144507;
240647;0,14451;
240673;0,144499;
240674;0,144503;
240675;0,144506;
240676;0,14451;
240677;0,144513;
240678;0,144517;
240698;0,144509;
240699;0,144512;
240700;0,144516;
240701;0,14452;
240702;0,144523;
240719;0,144517;
240720;0,144521;
240721;0,144524;
240722;0,144528;
240723;0,144531;
240738;0,144526;
240739;0,14453;
240740;0,144534;
240741;0,144537;
240755;0,144533;
240756;0,144536;
240757;0,14454;
240758;0,144543;
240771;0,14454;
240772;0,144543;
240773;0,144547;
240785;0,144544;
240786;0,144547;
240787;0,144551;
240788;0,144555;
240799;0,144552;
240800;0,144556;
240801;0,144559;
240812;0,144557;
240813;0,14456;
240814;0,144564;
240824;0,144562;
240825;0,144566;
240826;0,144569;
240836;0,144567;
240837;0,144571;
240838;0,144574;
240847;0,144573;
240848;0,144577;
240849;0,14458;
240858;0,144579;
240859;0,144583;
240860;0,144586;
240869;0,144585;
240870;0,144588;
240879;0,144587;
240880;0,144591;
240889;0,144589;
240890;0,144593;
240898;0,144592;
240899;0,144596;
240907;0,144595;
240908;0,144599;
240916;0,144598;
240917;0,144602;
240925;0,144601;
240926;0,144605;
240934;0,144604;
240935;0,144607;
240942;0,144607;
240943;0,144611;
240950;0,144611;
240951;0,144614;
240958;0,144614;
240959;0,144618;
240966;0,144618;
240967;0,144621;
240974;0,144621;
240975;0,144625;
240982;0,144625;
240989;0,144625;
240990;0,144628;
240997;0,144628;
241004;0,144628;
241011;0,144628;
241018;0,144628;
241025;0,144628;
241031;0,144629;
241032;0,144632;
241038;0,144633;
241039;0,144636;
241045;0,144637;
241051;0,144637;
241052;0,144641;
241058;0,144642;
241064;0,144642;
241070;0,144643;
241071;0,144646;
241077;0,144647;
241083;0,144647;
241089;0,144648;
241095;0,144648;
241101;0,144649;
241106;0,14465;
241107;0,144654;
241112;0,144655;
241113;0,144658;
241118;0,144659;
241124;0,14466;
241129;0,144661;
241135;0,144662;
241140;0,144663;
241141;0,144666;
241146;0,144668;
241151;0,144669;
241156;0,14467;
241157;0,144673;
241162;0,144675;
241167;0,144676;
241172;0,144677;
241177;0,144678;
241178;0,144682;
241183;0,144683;
241188;0,144684;
241193;0,144685;
241198;0,144686;
241203;0,144687;
241208;0,144688;
241212;0,14469;
241213;0,144694;
241217;0,144695;
241222;0,144697;
241227;0,144698;
241232;0,144699;
241236;0,144701;
241241;0,144702;
241246;0,144703;
241250;0,144705;
241255;0,144706;
241260;0,144707;
241264;0,144709;
241269;0,14471;
241273;0,144712;
241277;0,144713;
241282;0,144714;
241286;0,144716;
241291;0,144717;
241295;0,144719;
241299;0,144721;
241304;0,144722;
241308;0,144724;
241312;0,144726;
241316;0,144727;
241325;0,144726;
241329;0,144728;
241333;0,144729;
241337;0,144731;
241341;0,144733;
241345;0,144735;
241349;0,144736;
241353;0,144738;
241357;0,14474;
241361;0,144742;
241365;0,144743;
241369;0,144745;
241373;0,144747;
241377;0,144749;
241381;0,14475;
241385;0,144752;
241392;0,144752;
241396;0,144754;
241400;0,144756;
241404;0,144757;
241411;0,144757;
241415;0,144759;
241419;0,144761;
241422;0,144763;
241426;0,144765;
241430;0,144767;
241433;0,144769;
241437;0,144771;
241441;0,144772;
241444;0,144775;
241448;0,144777;
241455;0,144776;
241462;0,144776;
241466;0,144778;
241469;0,14478;
241473;0,144782;
241476;0,144785;
241483;0,144785;
241490;0,144784;
241493;0,144787;
241497;0,144789;
241500;0,144791;
241507;0,144791;
241510;0,144793;
241517;0,144793;
241520;0,144795;
241527;0,144795;
241530;0,144798;
241533;0,1448;
241537;0,144802;
241540;0,144804;
241543;0,144807;
241546;0,144809;
241553;0,144809;
241556;0,144811;
241559;0,144813;
241569;0,144812;
241572;0,144814;
241575;0,144816;
241578;0,144819;
241581;0,144821;
241594;0,144817;
241597;0,14482;
