number;accumulated errors;
223958;0,138647;
223970;0,138644;
223976;0,138644;
223985;0,138643;
223988;0,138646;
223995;0,138646;
223998;0,138649;
223999;0,138652;
224012;0,138649;
224020;0,138648;
224022;0,138652;
224029;0,138652;
224030;0,138656;
224031;0,138659;
224033;0,138663;
224038;0,138664;
224048;0,138662;
224054;0,138663;
224055;0,138667;
224059;0,138669;
224060;0,138673;
224065;0,138674;
224067;0,138677;
224068;0,138681;
224070;0,138684;
224084;0,13868;
224085;0,138684;
224094;0,138683;
224096;0,138686;
224101;0,138687;
224102;0,138691;
224108;0,138692;
224119;0,13869;
224121;0,138693;
224122;0,138697;
224125;0,138699;
224136;0,138697;
224142;0,138698;
224155;0,138694;
224167;0,138691;
224168;0,138695;
224171;0,138698;
224175;0,1387;
224183;0,138699;
224187;0,138701;
224199;0,138698;
224202;0,138701;
224203;0,138705;
224206;0,138707;
224213;0,138707;
224216;0,13871;
224229;0,138706;
224230;0,13871;
224235;0,138712;
224240;0,138713;
224241;0,138717;
224242;0,138721;
224243;0,138725;
224246;0,138727;
224252;0,138728;
224259;0,138728;
224260;0,138732;
224269;0,138731;
224270;0,138735;
224279;0,138733;
224281;0,138737;
224284;0,138739;
224306;0,13873;
224309;0,138733;
224310;0,138737;
224312;0,13874;
224318;0,138741;
224319;0,138744;
224322;0,138747;
224326;0,138749;
224329;0,138752;
224340;0,138749;
224354;0,138745;
224357;0,138748;
224359;0,138751;
224362;0,138753;
224364;0,138757;
224373;0,138756;
224375;0,138759;
224382;0,138759;
224384;0,138762;
224391;0,138762;
224393;0,138765;
224402;0,138764;
224410;0,138764;
224416;0,138765;
224422;0,138765;
224423;0,138769;
224427;0,138771;
224428;0,138775;
224440;0,138772;
224441;0,138776;
224455;0,138772;
224456;0,138776;
224460;0,138778;
224467;0,138778;
224472;0,138779;
224483;0,138777;
224485;0,13878;
224486;0,138784;
224488;0,138787;
224494;0,138788;
224498;0,13879;
224499;0,138793;
224503;0,138795;
224509;0,138796;
224515;0,138797;
224521;0,138798;
224528;0,138798;
224536;0,138797;
224550;0,138793;
224552;0,138796;
224555;0,138799;
224556;0,138803;
224559;0,138805;
224562;0,138808;
224564;0,138811;
224569;0,138813;
224575;0,138813;
224577;0,138817;
224583;0,138817;
224587;0,138819;
224588;0,138823;
224589;0,138827;
224592;0,13883;
224593;0,138833;
224601;0,138833;
224610;0,138832;
224617;0,138832;
224627;0,13883;
224635;0,13883;
224640;0,138831;
224650;0,138829;
224655;0,138831;
224657;0,138834;
224658;0,138838;
224660;0,138841;
224666;0,138842;
224673;0,138842;
224675;0,138845;
224683;0,138845;
224687;0,138846;
224692;0,138848;
224695;0,13885;
224713;0,138844;
224717;0,138846;
224718;0,13885;
224720;0,138853;
224724;0,138855;
224740;0,138849;
224744;0,138851;
224749;0,138853;
224751;0,138856;
224759;0,138855;
224761;0,138859;
224762;0,138862;
224763;0,138866;
224770;0,138866;
224771;0,13887;
224782;0,138868;
224793;0,138866;
224810;0,138859;
224811;0,138863;
224825;0,138859;
224826;0,138863;
224852;0,138851;
224855;0,138854;
224862;0,138854;
224879;0,138848;
224890;0,138846;
224893;0,138848;
224897;0,13885;
224900;0,138853;
224901;0,138857;
224903;0,13886;
224909;0,138861;
224919;0,138859;
224928;0,138858;
224930;0,138861;
224938;0,13886;
224942;0,138862;
224946;0,138864;
224947;0,138868;
224951;0,13887;
224977;0,138859;
224978;0,138862;
224985;0,138863;
224997;0,13886;
225000;0,138862;
225001;0,138866;
225002;0,13887;
225004;0,138873;
225007;0,138876;
225010;0,138878;
225011;0,138882;
225018;0,138882;
225019;0,138886;
225021;0,138889;
225023;0,138892;
225029;0,138893;
225032;0,138896;
225034;0,138899;
225046;0,138896;
225052;0,138897;
225055;0,138899;
225059;0,138901;
225069;0,1389;
225074;0,138901;
225088;0,138897;
225093;0,138898;
225102;0,138897;
225106;0,138899;
225108;0,138902;
225132;0,138892;
225134;0,138895;
225139;0,138896;
225143;0,138898;
225149;0,138899;
225151;0,138902;
225152;0,138906;
225153;0,13891;
225160;0,13891;
225164;0,138912;
225166;0,138915;
225171;0,138917;
225177;0,138917;
225178;0,138921;
225186;0,138921;
225209;0,138911;
225211;0,138914;
225213;0,138917;
225220;0,138918;
225221;0,138921;
225223;0,138925;
225226;0,138927;
225227;0,138931;
225229;0,138934;
225233;0,138936;
225241;0,138936;
225244;0,138938;
225247;0,138941;
225257;0,138939;
225263;0,13894;
225265;0,138943;
225270;0,138944;
225277;0,138944;
225282;0,138946;
225289;0,138946;
225301;0,138943;
225308;0,138943;
225311;0,138946;
225315;0,138948;
225316;0,138952;
225317;0,138955;
225327;0,138954;
225331;0,138956;
225338;0,138956;
225343;0,138957;
225346;0,13896;
225348;0,138963;
225361;0,138959;
225364;0,138962;
225366;0,138965;
225367;0,138969;
225368;0,138973;
225372;0,138975;
225378;0,138975;
225379;0,138979;
225384;0,138981;
225404;0,138973;
225405;0,138977;
225434;0,138963;
225435;0,138967;
225436;0,138971;
225439;0,138973;
225441;0,138976;
225447;0,138977;
225448;0,138981;
225451;0,138984;
225458;0,138984;
225465;0,138984;
225469;0,138986;
225477;0,138985;
225479;0,138989;
225485;0,138989;
225487;0,138992;
225490;0,138995;
225491;0,138999;
225494;0,139001;
225496;0,139005;
225502;0,139005;
225508;0,139006;
225510;0,139009;
225518;0,139009;
225523;0,13901;
225533;0,139008;
225554;0,139;
225572;0,138993;
225579;0,138993;
225588;0,138992;
225590;0,138996;
225593;0,138998;
225594;0,139002;
225596;0,139005;
225616;0,138997;
225619;0,139;
225620;0,139004;
225622;0,139007;
225633;0,139004;
225636;0,139007;
225638;0,13901;
225648;0,139009;
225651;0,139011;
225653;0,139014;
225657;0,139016;
225667;0,139015;
225699;0,138999;
225703;0,139001;
225707;0,139003;
225715;0,139003;
225717;0,139006;
225718;0,13901;
225734;0,139004;
225738;0,139006;
225745;0,139006;
225757;0,139003;
225758;0,139007;
225759;0,139011;
225760;0,139015;
225765;0,139016;
225768;0,139019;
225770;0,139022;
225786;0,139017;
225806;0,139009;
225807;0,139013;
225814;0,139013;
225816;0,139016;
225817;0,13902;
225818;0,139023;
225820;0,139027;
225828;0,139026;
225830;0,139029;
225836;0,13903;
225853;0,139024;
225859;0,139025;
225860;0,139029;
225861;0,139032;
225863;0,139036;
225867;0,139038;
225873;0,139038;
225878;0,13904;
225893;0,139035;
225896;0,139037;
225920;0,139027;
225950;0,139013;
225959;0,139012;
225962;0,139015;
225966;0,139016;
225972;0,139017;
225973;0,139021;
225976;0,139024;
225980;0,139026;
225981;0,139029;
225982;0,139033;
225989;0,139033;
225995;0,139034;
225997;0,139037;
225999;0,13904;
226003;0,139042;
226005;0,139046;
226008;0,139048;
226028;0,13904;
226041;0,139037;
226044;0,139039;
226045;0,139043;
226054;0,139042;
226061;0,139042;
226064;0,139045;
226068;0,139047;
226082;0,139042;
226086;0,139044;
226096;0,139043;
226097;0,139047;
226100;0,139049;
226102;0,139052;
226107;0,139054;
226110;0,139056;
226112;0,139059;
226114;0,139063;
226115;0,139066;
226120;0,139068;
226138;0,139061;
226139;0,139065;
226141;0,139068;
226148;0,139068;
226150;0,139071;
226154;0,139073;
226178;0,139063;
226184;0,139064;
226190;0,139065;
226191;0,139068;
226200;0,139067;
226212;0,139064;
226218;0,139065;
226219;0,139069;
226227;0,139068;
226229;0,139071;
226230;0,139075;
226231;0,139079;
226237;0,13908;
226239;0,139083;
226252;0,139079;
226256;0,139081;
226258;0,139085;
226269;0,139082;
226272;0,139085;
226273;0,139089;
226283;0,139087;
226290;0,139087;
226295;0,139088;
226298;0,139091;
226299;0,139095;
226302;0,139097;
226309;0,139097;
226314;0,139099;
226317;0,139101;
226323;0,139102;
226328;0,139103;
226332;0,139105;
226334;0,139109;
226343;0,139107;
226348;0,139109;
226349;0,139113;
226352;0,139115;
226358;0,139116;
226368;0,139114;
226369;0,139118;
226376;0,139118;
226378;0,139121;
226381;0,139124;
226383;0,139127;
226387;0,139129;
226391;0,139131;
226392;0,139135;
226394;0,139138;
226412;0,139131;
226421;0,13913;
226424;0,139133;
226430;0,139134;
226432;0,139137;
226434;0,13914;
226435;0,139144;
226440;0,139145;
226447;0,139145;
226449;0,139148;
226452;0,139151;
226453;0,139155;
226457;0,139157;
226458;0,13916;
226463;0,139162;
226464;0,139166;
226474;0,139164;
226475;0,139168;
226476;0,139171;
226478;0,139175;
226486;0,139174;
226489;0,139177;
226495;0,139177;
226503;0,139177;
226509;0,139178;
226511;0,139181;
226512;0,139185;
226517;0,139186;
226520;0,139189;
226527;0,139189;
226537;0,139187;
226541;0,139189;
226549;0,139188;
226556;0,139189;
226558;0,139192;
226568;0,13919;
226572;0,139192;
226580;0,139191;
226583;0,139194;
226585;0,139197;
226587;0,1392;
226588;0,139204;
226590;0,139207;
226611;0,139199;
226617;0,1392;
226621;0,139202;
226622;0,139205;
226627;0,139207;
226631;0,139209;
226633;0,139212;
226636;0,139214;
226647;0,139212;
226648;0,139216;
226649;0,13922;
226650;0,139223;
226654;0,139225;
226657;0,139228;
226663;0,139229;
226670;0,139229;
226671;0,139233;
226673;0,139236;
226675;0,139239;
226676;0,139243;
226678;0,139246;
226679;0,13925;
226681;0,139253;
226685;0,139255;
226686;0,139259;
226688;0,139262;
226690;0,139265;
226694;0,139267;
226704;0,139265;
226712;0,139265;
226717;0,139266;
226722;0,139267;
226726;0,139269;
226734;0,139269;
226738;0,139271;
226743;0,139272;
226746;0,139275;
226749;0,139277;
226750;0,139281;
226759;0,13928;
226761;0,139283;
226768;0,139283;
226769;0,139287;
226774;0,139288;
226778;0,13929;
226781;0,139293;
226785;0,139295;
226800;0,13929;
226802;0,139293;
226804;0,139296;
226810;0,139297;
226811;0,139301;
226812;0,139305;
226813;0,139309;
226816;0,139311;
226822;0,139312;
226826;0,139314;
226831;0,139315;
226832;0,139319;
226842;0,139317;
226849;0,139317;
226867;0,139311;
226881;0,139307;
226889;0,139306;
226891;0,139309;
226893;0,139312;
226894;0,139316;
226898;0,139318;
226899;0,139322;
226916;0,139316;
226930;0,139312;
226931;0,139315;
226935;0,139317;
226937;0,139321;
226939;0,139324;
226957;0,139317;
226958;0,139321;
226961;0,139323;
226965;0,139325;
226980;0,139321;
226989;0,13932;
226999;0,139318;
227005;0,139319;
227006;0,139322;
227009;0,139325;
227021;0,139322;
227028;0,139322;
227030;0,139325;
227034;0,139327;
227042;0,139327;
227044;0,13933;
227045;0,139334;
227046;0,139337;
227047;0,139341;
227050;0,139344;
227056;0,139344;
227066;0,139343;
227069;0,139345;
227071;0,139348;
227086;0,139344;
227089;0,139346;
227094;0,139348;
227118;0,139337;
227121;0,13934;
227122;0,139344;
227127;0,139345;
227131;0,139347;
227136;0,139348;
227138;0,139351;
227142;0,139353;
227144;0,139357;
227146;0,13936;
227147;0,139363;
227162;0,139359;
227164;0,139362;
227170;0,139363;
227178;0,139362;
227181;0,139365;
227183;0,139368;
227184;0,139372;
227187;0,139374;
227188;0,139378;
227193;0,139379;
227201;0,139379;
227221;0,139371;
227222;0,139375;
227229;0,139375;
227231;0,139378;
227232;0,139382;
227241;0,139381;
227248;0,139381;
227251;0,139383;
227256;0,139385;
227263;0,139385;
227265;0,139388;
227270;0,139389;
227272;0,139392;
227276;0,139394;
227279;0,139397;
227281;0,1394;
227284;0,139403;
227288;0,139405;
227290;0,139408;
227294;0,13941;
227298;0,139412;
227301;0,139414;
227306;0,139416;
227311;0,139417;
227314;0,139419;
227319;0,139421;
227323;0,139423;
227326;0,139425;
227343;0,139419;
227346;0,139422;
227359;0,139418;
227363;0,13942;
227364;0,139424;
227365;0,139428;
227367;0,139431;
227371;0,139433;
227372;0,139437;
227378;0,139437;
227383;0,139439;
227394;0,139436;
227396;0,13944;
227399;0,139442;
227401;0,139445;
227408;0,139445;
227409;0,139449;
227414;0,139451;
227423;0,139449;
227444;0,139441;
227448;0,139443;
227453;0,139444;
227465;0,139441;
227467;0,139444;
227468;0,139448;
227476;0,139448;
227477;0,139451;
227484;0,139452;
227486;0,139455;
227489;0,139457;
227491;0,13946;
227496;0,139462;
227499;0,139464;
227503;0,139466;
227506;0,139469;
227516;0,139467;
227519;0,13947;
227521;0,139473;
227523;0,139476;
227533;0,139474;
227536;0,139477;
227539;0,139479;
227544;0,139481;
227558;0,139477;
227562;0,139478;
227563;0,139482;
227567;0,139484;
227572;0,139486;
227574;0,139489;
227582;0,139488;
227592;0,139486;
227593;0,13949;
227598;0,139492;
227610;0,139489;
227611;0,139492;
227627;0,139487;
227642;0,139482;
227646;0,139484;
227647;0,139488;
227656;0,139487;
227674;0,13948;
227682;0,13948;
227684;0,139483;
227691;0,139483;
227692;0,139487;
227695;0,139489;
227696;0,139493;
227699;0,139496;
227707;0,139495;
227711;0,139497;
227732;0,139489;
227733;0,139492;
227735;0,139495;
227736;0,139499;
227737;0,139503;
227758;0,139495;
227759;0,139498;
227762;0,139501;
227763;0,139505;
227764;0,139508;
227768;0,13951;
227770;0,139514;
227771;0,139517;
227772;0,139521;
227775;0,139524;
227787;0,139521;
227797;0,139519;
227802;0,13952;
227812;0,139519;
227820;0,139518;
227822;0,139521;
227829;0,139521;
227830;0,139525;
227833;0,139528;
227847;0,139523;
227855;0,139523;
227863;0,139522;
227867;0,139524;
227874;0,139524;
227875;0,139528;
227878;0,139531;
227881;0,139533;
227884;0,139536;
227903;0,139529;
227908;0,13953;
227912;0,139532;
227915;0,139534;
227917;0,139538;
227925;0,139537;
227927;0,13954;
227932;0,139542;
227940;0,139541;
227944;0,139543;
227947;0,139546;
227951;0,139548;
227952;0,139551;
227961;0,13955;
227962;0,139554;
227967;0,139555;
227970;0,139558;
227972;0,139561;
227975;0,139564;
227977;0,139567;
227984;0,139567;
227986;0,13957;
227994;0,139569;
227996;0,139573;
228000;0,139575;
228002;0,139578;
228005;0,13958;
228010;0,139582;
228018;0,139581;
228020;0,139584;
228022;0,139587;
228023;0,139591;
228024;0,139595;
228031;0,139595;
228047;0,13959;
228054;0,13959;
228062;0,139589;
228064;0,139592;
228065;0,139596;
228066;0,1396;
228068;0,139603;
228085;0,139597;
228092;0,139597;
228095;0,1396;
228099;0,139602;
228102;0,139604;
228103;0,139608;
228106;0,139611;
228113;0,139611;
228123;0,139609;
228124;0,139613;
228127;0,139615;
228129;0,139618;
228135;0,139619;
228137;0,139622;
228145;0,139622;
228148;0,139624;
228149;0,139628;
228152;0,139631;
228153;0,139634;
228159;0,139635;
228166;0,139635;
228168;0,139638;
228171;0,139641;
228175;0,139643;
228177;0,139646;
228181;0,139648;
228185;0,13965;
228192;0,13965;
228194;0,139653;
228196;0,139656;
228198;0,139659;
228199;0,139663;
228201;0,139666;
228211;0,139665;
228225;0,13966;
228232;0,139661;
228239;0,139661;
228244;0,139662;
228248;0,139664;
228257;0,139663;
228259;0,139666;
228262;0,139668;
228269;0,139669;
228275;0,139669;
228278;0,139672;
228282;0,139674;
228291;0,139673;
228302;0,13967;
228310;0,13967;
228313;0,139672;
228326;0,139669;
228330;0,139671;
228332;0,139674;
228335;0,139676;
228338;0,139679;
228340;0,139682;
228346;0,139683;
228347;0,139687;
228349;0,13969;
228350;0,139693;
228357;0,139694;
228366;0,139692;
228371;0,139694;
228374;0,139696;
228378;0,139698;
228382;0,1397;
228390;0,1397;
228407;0,139694;
228408;0,139697;
228415;0,139697;
228418;0,1397;
228420;0,139703;
228421;0,139707;
228422;0,139711;
228426;0,139713;
228435;0,139712;
228441;0,139712;
228443;0,139715;
228445;0,139719;
228446;0,139722;
228448;0,139725;
228457;0,139724;
228459;0,139727;
228460;0,139731;
228467;0,139731;
228468;0,139735;
228473;0,139736;
228480;0,139737;
228497;0,13973;
228503;0,139731;
228508;0,139733;
228519;0,13973;
228527;0,13973;
228529;0,139733;
228532;0,139735;
228542;0,139734;
228545;0,139736;
228553;0,139736;
228561;0,139735;
228565;0,139737;
228566;0,139741;
228568;0,139744;
228574;0,139745;
228577;0,139747;
228586;0,139746;
228597;0,139744;
228598;0,139748;
228609;0,139745;
228610;0,139749;
228611;0,139753;
228617;0,139753;
228626;0,139752;
228633;0,139752;
228635;0,139756;
228641;0,139756;
228642;0,13976;
228643;0,139764;
228650;0,139764;
228659;0,139763;
228664;0,139764;
228668;0,139766;
228676;0,139765;
228684;0,139765;
228689;0,139766;
228694;0,139768;
228697;0,13977;
228703;0,139771;
228711;0,13977;
228714;0,139773;
228744;0,139759;
228746;0,139762;
228748;0,139765;
228749;0,139769;
228754;0,13977;
228756;0,139773;
228757;0,139777;
228759;0,13978;
228760;0,139784;
228768;0,139784;
228769;0,139787;
228772;0,13979;
228775;0,139792;
228776;0,139796;
228778;0,139799;
228785;0,139799;
228797;0,139796;
228809;0,139793;
228820;0,139791;
228829;0,13979;
228839;0,139788;
228842;0,139791;
228843;0,139795;
228851;0,139794;
228853;0,139797;
228862;0,139796;
228865;0,139799;
228874;0,139797;
228876;0,139801;
228878;0,139804;
228879;0,139807;
228882;0,13981;
228885;0,139813;
228891;0,139813;
228898;0,139813;
228903;0,139815;
228918;0,13981;
228920;0,139813;
228923;0,139816;
228929;0,139816;
228935;0,139817;
228936;0,139821;
228937;0,139824;
228944;0,139825;
228958;0,13982;
228963;0,139822;
228966;0,139824;
228967;0,139828;
228971;0,13983;
228981;0,139828;
228984;0,139831;
228985;0,139834;
228987;0,139838;
228988;0,139841;
228989;0,139845;
228994;0,139846;
228998;0,139848;
229000;0,139852;
229002;0,139855;
229003;0,139858;
229007;0,13986;
229012;0,139862;
229014;0,139865;
229017;0,139867;
229020;0,13987;
229037;0,139864;
229038;0,139868;
229039;0,139871;
229050;0,139869;
229055;0,13987;
229057;0,139873;
229064;0,139874;
229068;0,139875;
229071;0,139878;
229072;0,139882;
229078;0,139882;
229098;0,139875;
229103;0,139876;
229104;0,13988;
229109;0,139881;
229113;0,139883;
229115;0,139886;
229118;0,139889;
229119;0,139892;
229120;0,139896;
229122;0,139899;
229123;0,139903;
229137;0,139899;
229141;0,139901;
229142;0,139905;
229157;0,1399;
229160;0,139902;
229162;0,139905;
229165;0,139908;
229169;0,13991;
229170;0,139914;
229173;0,139916;
229177;0,139918;
229178;0,139922;
229184;0,139923;
229187;0,139925;
229190;0,139928;
229192;0,139931;
229201;0,13993;
229209;0,139929;
229211;0,139932;
229214;0,139935;
229215;0,139938;
229219;0,13994;
229224;0,139942;
229225;0,139945;
229227;0,139949;
229234;0,139949;
229238;0,139951;
229257;0,139943;
229261;0,139945;
229263;0,139948;
229269;0,139949;
229272;0,139952;
229273;0,139955;
229276;0,139958;
229279;0,13996;
229287;0,13996;
229288;0,139964;
229289;0,139967;
229291;0,139971;
229294;0,139973;
229296;0,139976;
229297;0,13998;
229298;0,139984;
229301;0,139986;
229307;0,139987;
229309;0,13999;
229311;0,139993;
229314;0,139996;
229318;0,139998;
229320;0,140001;
229321;0,140005;
229328;0,140005;
229329;0,140008;
229330;0,140012;
229336;0,140013;
229337;0,140017;
229341;0,140019;
229342;0,140022;
229345;0,140025;
229348;0,140027;
229350;0,140031;
229354;0,140032;
229360;0,140033;
229362;0,140036;
229363;0,14004;
229365;0,140043;
229377;0,14004;
229379;0,140043;
229380;0,140047;
229391;0,140045;
229393;0,140048;
229394;0,140052;
229400;0,140052;
229407;0,140052;
229416;0,140051;
229420;0,140053;
229422;0,140056;
229424;0,140059;
229434;0,140058;
229435;0,140061;
229462;0,140049;
229463;0,140053;
229469;0,140054;
229490;0,140045;
229500;0,140044;
229501;0,140047;
229507;0,140048;
229510;0,140051;
229512;0,140054;
229522;0,140052;
229533;0,14005;
229534;0,140053;
229535;0,140057;
229538;0,14006;
229544;0,14006;
229550;0,140061;
229563;0,140057;
229566;0,14006;
229567;0,140064;
229570;0,140066;
229574;0,140068;
229576;0,140071;
229578;0,140074;
229586;0,140074;
229591;0,140075;
229592;0,140079;
229596;0,140081;
229598;0,140084;
229603;0,140085;
229606;0,140088;
229621;0,140083;
229637;0,140078;
229638;0,140081;
229641;0,140084;
229643;0,140087;
229645;0,14009;
229653;0,14009;
229663;0,140088;
229665;0,140091;
229674;0,14009;
229676;0,140093;
229689;0,140089;
229700;0,140087;
229705;0,140088;
229707;0,140092;
229711;0,140093;
229717;0,140094;
229728;0,140092;
229732;0,140094;
229733;0,140097;
229734;0,140101;
229736;0,140104;
229741;0,140106;
229745;0,140108;
229748;0,14011;
229750;0,140113;
229752;0,140116;
229758;0,140117;
229762;0,140119;
229763;0,140123;
229767;0,140125;
229768;0,140128;
229769;0,140132;
229779;0,14013;
229780;0,140134;
229782;0,140137;
229789;0,140137;
229794;0,140139;
229799;0,14014;
229800;0,140144;
229810;0,140142;
229826;0,140136;
229833;0,140137;
229837;0,140138;
229840;0,140141;
229843;0,140143;
229849;0,140144;
229850;0,140148;
229863;0,140144;
229866;0,140147;
229868;0,14015;
229869;0,140154;
229882;0,14015;
229886;0,140152;
229887;0,140156;
229889;0,140159;
229890;0,140163;
229894;0,140165;
229895;0,140168;
229900;0,14017;
229903;0,140172;
229905;0,140175;
229907;0,140178;
229917;0,140177;
229919;0,14018;
229922;0,140182;
229924;0,140185;
229925;0,140189;
229940;0,140184;
229943;0,140187;
229946;0,140189;
229953;0,14019;
229957;0,140191;
229960;0,140194;
229978;0,140187;
229981;0,14019;
229982;0,140194;
229987;0,140195;
229991;0,140197;
229993;0,1402;
229997;0,140202;
229998;0,140206;
230000;0,140209;
230003;0,140211;
230014;0,140209;
230015;0,140213;
230017;0,140216;
230018;0,140219;
230019;0,140223;
230025;0,140224;
230026;0,140228;
230039;0,140224;
230042;0,140227;
230044;0,14023;
230047;0,140232;
230051;0,140234;
230056;0,140235;
230070;0,140231;
230075;0,140233;
230078;0,140235;
230081;0,140238;
230085;0,140239;
230095;0,140238;
230096;0,140241;
230109;0,140238;
230112;0,14024;
230113;0,140244;
230118;0,140245;
230123;0,140247;
230128;0,140248;
230142;0,140244;
230145;0,140246;
230160;0,140242;
230178;0,140235;
230180;0,140238;
230185;0,140239;
230186;0,140243;
230194;0,140243;
230197;0,140245;
230201;0,140247;
230202;0,140251;
230203;0,140254;
230217;0,14025;
230219;0,140253;
230221;0,140257;
230222;0,14026;
230227;0,140262;
230230;0,140264;
230242;0,140261;
230243;0,140265;
230252;0,140264;
230257;0,140265;
230260;0,140268;
230263;0,14027;
230264;0,140274;
230266;0,140277;
230267;0,140281;
230268;0,140284;
230269;0,140288;
230270;0,140292;
230276;0,140293;
230279;0,140295;
230282;0,140298;
230294;0,140295;
230297;0,140297;
230299;0,1403;
230306;0,1403;
230308;0,140303;
230310;0,140307;
230315;0,140308;
230322;0,140308;
230325;0,14031;
230331;0,140311;
230333;0,140314;
230336;0,140317;
230342;0,140317;
230344;0,140321;
230357;0,140317;
230363;0,140318;
230364;0,140321;
230365;0,140325;
230371;0,140326;
230375;0,140328;
230382;0,140328;
230383;0,140332;
230391;0,140331;
230393;0,140334;
230394;0,140338;
230414;0,14033;
230416;0,140333;
230420;0,140335;
230426;0,140336;
230432;0,140336;
230445;0,140333;
230450;0,140334;
230453;0,140337;
230454;0,14034;
230456;0,140343;
230470;0,140339;
230477;0,140339;
230488;0,140337;
230491;0,14034;
230501;0,140338;
230503;0,140341;
230506;0,140343;
230507;0,140347;
230509;0,14035;
230510;0,140354;
230515;0,140355;
230516;0,140359;
230526;0,140357;
230531;0,140359;
230532;0,140362;
230533;0,140366;
230545;0,140363;
230548;0,140366;
230557;0,140364;
230561;0,140366;
230564;0,140369;
230566;0,140372;
230573;0,140372;
230583;0,14037;
230586;0,140373;
230595;0,140372;
230611;0,140366;
230617;0,140367;
230619;0,14037;
230623;0,140372;
230625;0,140375;
230627;0,140378;
230628;0,140382;
230638;0,14038;
230639;0,140384;
230640;0,140388;
230650;0,140386;
230653;0,140388;
230659;0,140389;
230665;0,14039;
230672;0,14039;
230673;0,140394;
230675;0,140397;
230680;0,140398;
230681;0,140402;
230684;0,140404;
230697;0,140401;
230702;0,140402;
230703;0,140406;
230704;0,140409;
230714;0,140408;
230717;0,14041;
230721;0,140412;
230725;0,140414;
230729;0,140416;
230730;0,14042;
230732;0,140423;
230738;0,140423;
230740;0,140426;
230745;0,140428;
230753;0,140427;
230756;0,14043;
230757;0,140433;
230760;0,140436;
230765;0,140437;
230767;0,14044;
230769;0,140443;
230770;0,140447;
230772;0,14045;
230775;0,140453;
230781;0,140454;
230805;0,140443;
230810;0,140445;
230818;0,140444;
230825;0,140444;
230827;0,140447;
230836;0,140446;
230837;0,14045;
230838;0,140453;
230843;0,140455;
230844;0,140458;
230849;0,14046;
230862;0,140456;
230863;0,14046;
230867;0,140462;
230872;0,140463;
230874;0,140466;
230878;0,140468;
230880;0,140471;
230883;0,140474;
230888;0,140475;
230893;0,140476;
230898;0,140478;
230901;0,14048;
230902;0,140484;
230903;0,140488;
230906;0,14049;
230926;0,140482;
230932;0,140483;
230934;0,140486;
230938;0,140488;
230939;0,140492;
230940;0,140495;
230945;0,140497;
230948;0,140499;
230950;0,140502;
230951;0,140506;
230952;0,14051;
230955;0,140512;
230962;0,140512;
230968;0,140513;
230981;0,140509;
230995;0,140505;
230999;0,140507;
231000;0,140511;
231005;0,140512;
231016;0,14051;
231018;0,140513;
231019;0,140517;
231024;0,140518;
231045;0,140509;
231047;0,140513;
231049;0,140516;
231051;0,140519;
231067;0,140513;
231068;0,140517;
231069;0,140521;
231079;0,140519;
231085;0,14052;
231089;0,140522;
231090;0,140525;
231092;0,140528;
231096;0,14053;
231103;0,14053;
231105;0,140534;
231119;0,140529;
231122;0,140532;
231123;0,140536;
231127;0,140537;
231132;0,140539;
231134;0,140542;
231141;0,140542;
231142;0,140546;
231152;0,140544;
231164;0,140541;
231170;0,140542;
231171;0,140545;
231179;0,140545;
231182;0,140547;
231194;0,140544;
231198;0,140546;
231199;0,14055;
231203;0,140552;
231204;0,140556;
231208;0,140557;
231211;0,14056;
231216;0,140561;
231219;0,140564;
231223;0,140566;
231226;0,140568;
231229;0,140571;
231237;0,14057;
231239;0,140573;
231240;0,140577;
231244;0,140579;
231260;0,140573;
231264;0,140575;
231266;0,140578;
231277;0,140576;
231278;0,14058;
231285;0,14058;
231290;0,140581;
231296;0,140582;
231304;0,140581;
231309;0,140583;
231313;0,140584;
231316;0,140587;
231318;0,14059;
231319;0,140594;
231326;0,140594;
231331;0,140595;
231335;0,140597;
231338;0,140599;
231342;0,140601;
231345;0,140604;
231346;0,140608;
231352;0,140608;
231354;0,140611;
231357;0,140614;
231365;0,140613;
231370;0,140615;
231373;0,140617;
231375;0,14062;
231379;0,140622;
231393;0,140618;
231396;0,14062;
231407;0,140618;
231416;0,140617;
231418;0,14062;
231420;0,140623;
231422;0,140626;
231425;0,140629;
231426;0,140632;
231436;0,140631;
231443;0,140631;
231447;0,140633;
231448;0,140636;
231450;0,140639;
231452;0,140643;
231456;0,140644;
231461;0,140646;
231465;0,140648;
231471;0,140648;
231472;0,140652;
231474;0,140655;
231481;0,140655;
231490;0,140654;
231491;0,140658;
231493;0,140661;
231494;0,140665;
231499;0,140666;
231502;0,140668;
231503;0,140672;
231504;0,140676;
231505;0,140679;
231509;0,140681;
231515;0,140682;
231517;0,140685;
231519;0,140688;
231523;0,14069;
231528;0,140691;
231554;0,14068;
231555;0,140684;
231559;0,140686;
231568;0,140684;
231571;0,140687;
231578;0,140687;
231582;0,140689;
231585;0,140691;
231602;0,140685;
231604;0,140688;
231611;0,140688;
231624;0,140685;
231632;0,140684;
231639;0,140684;
231650;0,140682;
231653;0,140685;
231659;0,140685;
231663;0,140687;
231671;0,140687;
231679;0,140686;
231684;0,140687;
231686;0,14069;
231687;0,140694;
231692;0,140695;
231704;0,140692;
231705;0,140696;
231707;0,140699;
231713;0,1407;
231716;0,140702;
231718;0,140706;
